client_id,sessions-sum-client_id,sessions-count_not_na-client_id,sessions-max-client_id,sessions-count_nonzero-client_id,sessions-mean-client_id,sessions-sum_per_lead-client_id,sessions-count_not_na_per_lead-client_id,sessions-count_nonzero_per_lead-client_id,hits-sum-client_id,hits-count_not_na-client_id,hits-max-client_id,hits-count_nonzero-client_id,hits-mean-client_id,hits-sum_per_lead-client_id,hits-count_not_na_per_lead-client_id,hits-count_nonzero_per_lead-client_id,unique_events-sum-client_id,unique_events-count_not_na-client_id,unique_events-max-client_id,unique_events-count_nonzero-client_id,unique_events-mean-client_id,unique_events-sum_per_lead-client_id,unique_events-count_not_na_per_lead-client_id,unique_events-count_nonzero_per_lead-client_id,session_duration-sum-client_id,session_duration-count_not_na-client_id,session_duration-max-client_id,session_duration-count_nonzero-client_id,session_duration-mean-client_id,session_duration-sum_per_lead-client_id,session_duration-count_not_na_per_lead-client_id,session_duration-count_nonzero_per_lead-client_id,page_per_session-sum-client_id,page_per_session-count_not_na-client_id,page_per_session-max-client_id,page_per_session-count_nonzero-client_id,page_per_session-mean-client_id,page_per_session-sum_per_lead-client_id,page_per_session-count_not_na_per_lead-client_id,page_per_session-count_nonzero_per_lead-client_id,enquiries-sum-client_id,enquiries-count_not_na-client_id,enquiries-max-client_id,enquiries-count_nonzero-client_id,enquiries-mean-client_id,enquiries-sum_per_lead-client_id,enquiries-count_not_na_per_lead-client_id,enquiries-count_nonzero_per_lead-client_id,pageviews-sum-client_id,pageviews-count_not_na-client_id,pageviews-max-client_id,pageviews-count_nonzero-client_id,pageviews-mean-client_id,pageviews-sum_per_lead-client_id,pageviews-count_not_na_per_lead-client_id,pageviews-count_nonzero_per_lead-client_id,time_on_page-sum-client_id,time_on_page-count_not_na-client_id,time_on_page-max-client_id,time_on_page-count_nonzero-client_id,time_on_page-mean-client_id,time_on_page-sum_per_lead-client_id,time_on_page-count_not_na_per_lead-client_id,time_on_page-count_nonzero_per_lead-client_id,avg_time_on_page-sum-client_id,avg_time_on_page-count_not_na-client_id,avg_time_on_page-max-client_id,avg_time_on_page-count_nonzero-client_id,avg_time_on_page-mean-client_id,avg_time_on_page-sum_per_lead-client_id,avg_time_on_page-count_not_na_per_lead-client_id,avg_time_on_page-count_nonzero_per_lead-client_id,property_search-sum-client_id,property_search-count_not_na-client_id,property_search-max-client_id,property_search-count_nonzero-client_id,property_search-mean-client_id,property_search-sum_per_lead-client_id,property_search-count_not_na_per_lead-client_id,property_search-count_nonzero_per_lead-client_id,lead_dropped-sum-client_id,lead_dropped-count_not_na-client_id,lead_dropped-max-client_id,lead_dropped-count_nonzero-client_id,lead_dropped-mean-client_id,lead_dropped-sum_per_lead-client_id,lead_dropped-count_not_na_per_lead-client_id,lead_dropped-count_nonzero_per_lead-client_id,bounce_rate-sum-client_id,bounce_rate-count_not_na-client_id,bounce_rate-max-client_id,bounce_rate-count_nonzero-client_id,bounce_rate-mean-client_id,bounce_rate-sum_per_lead-client_id,bounce_rate-count_not_na_per_lead-client_id,bounce_rate-count_nonzero_per_lead-client_id,total_events-sum-client_id,total_events-count_not_na-client_id,total_events-max-client_id,total_events-count_nonzero-client_id,total_events-mean-client_id,total_events-sum_per_lead-client_id,total_events-count_not_na_per_lead-client_id,total_events-count_nonzero_per_lead-client_id,timestamp-gap-client_id,social_source_referral-value-client_id,contact_us_click-value-client_id,app_downloads-value-client_id,source-mode-client_id,source-search-count-client_id,source-leasing_website-count-client_id,source-chat_media-count-client_id,source-client-count-client_id,source-direct-count-client_id,source-google-count-client_id,source-email-count-client_id,device_category-count_mobile-client_id,device_category-count_tablet-client_id,event_category-count_Property View-client_id,event_category-count_Client ID-client_id,event_category-count_Property Search-client_id,event_category-count_Scroll Depth-client_id,event_category-count_Property Search Field-client_id,event_category-count_Image View-client_id,event_category-count_Property Form Field-client_id,event_category-count_Property Lead Form-client_id,event_category-count_Inventory Residential Lead-client_id,event_category-count_App Download-client_id,event_category-count_Property Residential Lead-client_id,event_category-count_addthis-client_id,event_category-count_Contact Us-client_id,event_category-count_Promo-client_id,event_category-count_Property Commercial Lead-client_id,event_category-count_Inventory Commercial Lead-client_id,event_category-count_Property Freehold Lead-client_id,event_category-count_Happiness Survey Form-client_id,event_category-count_Outbound links-client_id,event_category-count_Download Form-client_id
1.72336e+19,2,158,1,2,0.012658227848101266,inf,inf,inf,237.0,31,23.0,31,7.645161290322581,inf,inf,inf,126,158,7,83,0.7974683544303798,inf,inf,inf,4166.0,31,3207.0,2,134.38709677419354,inf,inf,inf,1.0,31,1.0,1,0.03225806451612903,inf,inf,inf,1.0,31,1.0,1,0.03225806451612903,inf,inf,inf,0.0,0,,0,,,,,0.0,0,,0,,,,,0.0,0,,0,,,,,0.0,0,,0,,,,,1,158,1,1,0.006329113924050633,inf,inf,inf,0.0,31,0.0,0,0.0,,inf,,0.0,0,,0,,,,,1.0000000000000002,False,False,False,client,0,0,0,0,0,0,0,0,0,21,44,0,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.72691e+19,1,25,1,1,0.04,1.0,25.0,1.0,22.0,5,9.0,5,4.4,22.0,5.0,5.0,20,25,3,14,0.8,20.0,25.0,14.0,791.0,5,791.0,1,158.2,791.0,5.0,1.0,1.0,5,1.0,1,0.2,1.0,5.0,1.0,0.0,5,0.0,0,0.0,0.0,5.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,25,1,1,0.04,1.0,25.0,1.0,0.0,5,0.0,0,0.0,0.0,5.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,False,False,False,google,0,0,0,0,0,5,0,0,0,8,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.72796e+19,12,727,1,12,0.016506189821182942,2.4,145.4,2.4,2309.0,187,31.0,187,12.3475935828877,461.8,37.4,37.4,571,727,10,345,0.7854195323246217,114.2,145.4,69.0,7540.0,187,3954.0,9,40.32085561497326,1508.0,37.4,1.8,5.0,187,1.0,5,0.026737967914438502,1.0,37.4,1.0,3.0,187,1.0,3,0.016042780748663103,0.6,37.4,0.6,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,8,727,1,8,0.011004126547455296,1.6,145.4,1.6,0.0,187,0.0,0,0.0,0.0,37.4,0.0,0.0,0,,0,,0.0,0.0,0.0,374397.0,False,False,False,leasing_website,0,0,0,0,0,17,0,0,0,87,137,39,193,128,1,38,8,8,0,0,0,0,0,0,0,0,0,0,0
1.72882e+19,1,20,1,1,0.05,1.0,20.0,1.0,20.0,4,7.0,4,5.0,20.0,4.0,4.0,28,20,6,18,1.4,28.0,20.0,18.0,268.0,4,268.0,1,67.0,268.0,4.0,1.0,0.0,4,0.0,0,0.0,0.0,4.0,0.0,1.0,4,1.0,1,0.25,1.0,4.0,1.0,3.0,4,1.0,3,0.75,3.0,4.0,3.0,268.0,4,234.0,2,67.0,268.0,4.0,2.0,268.0,4,234.0,2,67.0,268.0,4.0,2.0,0.0,4,0.0,0,0.0,0.0,4.0,0.0,1,20,1,1,0.05,1.0,20.0,1.0,0.0,4,0.0,0,0.0,0.0,4.0,0.0,17.0,4,7.0,4,4.25,17.0,4.0,4.0,0.0,False,False,False,direct,0,0,0,0,0,0,0,4,0,3,2,0,1,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0
1.72937e+19,2,31,1,2,0.06451612903225806,2.0,31.0,2.0,29.0,5,8.0,5,5.8,29.0,5.0,5.0,44,31,6,26,1.4193548387096775,44.0,31.0,26.0,961.0,5,956.0,2,192.2,961.0,5.0,2.0,1.0,5,1.0,1,0.2,1.0,5.0,1.0,1.0,5,1.0,1,0.2,1.0,5.0,1.0,5.0,5,1.0,5,1.0,5.0,5.0,5.0,961.0,5,749.0,5,192.2,961.0,5.0,5.0,945.0,5,749.0,3,189.0,945.0,5.0,3.0,0.0,0,,0,,0.0,0.0,0.0,1,31,1,1,0.03225806451612903,1.0,31.0,1.0,0.0,5,0.0,0,0.0,0.0,5.0,0.0,24.0,5,7.0,5,4.8,24.0,5.0,5.0,0.0,False,False,False,client,0,0,0,0,0,0,0,5,0,5,5,1,10,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.73053e+19,12,147,1,12,0.08163265306122448,inf,inf,inf,206.0,51,9.0,51,4.03921568627451,inf,inf,inf,142,147,3,107,0.9659863945578231,inf,inf,inf,7769.0,51,3734.0,8,152.33333333333334,inf,inf,inf,6.0,51,1.0,6,0.11764705882352941,inf,inf,inf,0.0,51,0.0,0,0.0,,inf,,0.0,0,,0,,,,,0.0,0,,0,,,,,0.0,0,,0,,,,,0.0,0,,0,,,,,0,147,0,0,0.0,,inf,,0.0,51,0.0,0,0.0,,inf,,0.0,0,,0,,,,,0.0,False,False,False,google,0,0,0,0,0,51,0,0,0,28,80,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7309e+19,3,71,1,3,0.04225352112676056,3.0,71.0,3.0,77.0,19,12.0,19,4.052631578947368,77.0,19.0,19.0,81,71,6,54,1.1408450704225352,81.0,71.0,54.0,1947.0,19,1627.0,2,102.47368421052632,1947.0,19.0,2.0,2.0,19,1.0,2,0.10526315789473684,2.0,19.0,2.0,0.0,19,0.0,0,0.0,0.0,19.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,71,1,1,0.014084507042253521,1.0,71.0,1.0,0.0,19,0.0,0,0.0,0.0,19.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,False,False,False,google,0,0,0,0,0,19,0,0,0,13,29,3,0,0,0,8,1,0,1,1,0,0,0,0,0,0,0,0,0
1.73186e+19,1,97,1,1,0.010309278350515464,1.0,97.0,1.0,187.0,31,15.0,31,6.032258064516129,187.0,31.0,31.0,89,97,8,57,0.9175257731958762,89.0,97.0,57.0,1066.0,31,1066.0,1,34.38709677419355,1066.0,31.0,1.0,1.0,31,1.0,1,0.03225806451612903,1.0,31.0,1.0,1.0,31,1.0,1,0.03225806451612903,1.0,31.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,97,1,1,0.010309278350515464,1.0,97.0,1.0,0.0,31,0.0,0,0.0,0.0,31.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,False,False,False,google,0,0,0,0,0,31,0,0,0,10,19,1,38,1,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0
1.73336e+19,4,32,1,4,0.125,4.0,32.0,4.0,35.0,7,8.0,7,5.0,35.0,7.0,7.0,42,32,6,30,1.3125,42.0,32.0,30.0,700.0,7,554.0,2,100.0,700.0,7.0,2.0,2.0,7,1.0,2,0.2857142857142857,2.0,7.0,2.0,0.0,7,0.0,0,0.0,0.0,7.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,32,1,1,0.03125,1.0,32.0,1.0,0.0,7,0.0,0,0.0,0.0,7.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,False,False,False,google,0,0,0,0,0,7,0,0,0,1,14,0,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0
1.73348e+19,10,120,1,10,0.08333333333333333,10.0,120.0,10.0,143.0,37,10.0,37,3.864864864864865,143.0,37.0,37.0,118,120,6,86,0.9833333333333333,118.0,120.0,86.0,3659.0,37,1759.0,7,98.89189189189189,3659.0,37.0,7.0,6.0,37,1.0,6,0.16216216216216217,6.0,37.0,6.0,0.0,37,0.0,0,0.0,0.0,37.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,120,1,1,0.008333333333333333,1.0,120.0,1.0,100.0,37,100.0,1,2.7027027027027026,100.0,37.0,1.0,0.0,0,,0,,0.0,0.0,0.0,6661.0,False,False,False,google,0,0,0,0,0,31,0,0,0,31,41,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.73537e+19,31,373,1,31,0.08310991957104558,31.0,373.0,31.0,553.0,100,17.0,100,5.53,553.0,100.0,100.0,608,373,10,281,1.6300268096514745,608.0,373.0,281.0,6900.0,100,1433.0,21,69.0,6900.0,100.0,21.0,9.0,100,1.0,9,0.09,9.0,100.0,9.0,4.0,100,1.0,4,0.04,4.0,100.0,4.0,102.0,118,3.0,83,0.864406779661017,102.0,118.0,83.0,9394.0,118,1246.0,77,79.61016949152543,9394.0,118.0,77.0,7317.83333333,118,1210.0,59,62.01553672313559,7317.83333333,118.0,59.0,21.0,104,1.0,21,0.20192307692307693,21.0,104.0,21.0,1,373,1,1,0.002680965147453083,1.0,373.0,1.0,100.0,100,100.0,1,1.0,100.0,100.0,1.0,538.0,118,14.0,118,4.559322033898305,538.0,118.0,118.0,378720.0,False,False,False,direct,0,0,0,0,0,0,0,118,0,30,54,22,91,62,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0
1.73591e+19,4,23,1,4,0.17391304347826086,4.0,23.0,4.0,19.0,4,10.0,4,4.75,19.0,4.0,4.0,42,23,8,20,1.826086956521739,42.0,23.0,20.0,204.0,4,204.0,1,51.0,204.0,4.0,1.0,0.0,4,0.0,0,0.0,0.0,4.0,0.0,0.0,4,0.0,0,0.0,0.0,4.0,0.0,8.0,8,1.0,8,1.0,8.0,8.0,8.0,408.0,8,148.0,4,51.0,408.0,8.0,4.0,408.0,8,148.0,4,51.0,408.0,8.0,4.0,0.0,8,0.0,0,0.0,0.0,8.0,0.0,2,23,1,2,0.08695652173913043,2.0,23.0,2.0,0.0,4,0.0,0,0.0,0.0,4.0,0.0,30.0,8,9.0,6,3.75,30.0,8.0,6.0,0.0,False,False,False,leasing_website,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,8,2,0,0,2,0,0,0,0,0,0,0,0,0
1.73692e+19,5,68,1,5,0.07352941176470588,5.0,68.0,5.0,97.0,27,8.0,27,3.5925925925925926,97.0,27.0,27.0,58,68,4,43,0.8529411764705882,58.0,68.0,43.0,3953.0,27,2818.0,3,146.40740740740742,3953.0,27.0,3.0,2.0,27,1.0,2,0.07407407407407407,2.0,27.0,2.0,0.0,27,0.0,0,0.0,0.0,27.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,68,1,1,0.014705882352941176,1.0,68.0,1.0,0.0,27,0.0,0,0.0,0.0,27.0,0.0,0.0,0,,0,,0.0,0.0,0.0,18201.0,False,False,False,direct,0,0,0,0,0,0,0,0,0,14,35,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.7375e+19,48,118,1,48,0.4067796610169492,inf,inf,inf,127.0,35,9.0,35,3.6285714285714286,inf,inf,inf,162,118,4,92,1.3728813559322033,inf,inf,inf,3984.0,35,1747.0,13,113.82857142857142,inf,inf,inf,6.0,35,1.0,6,0.17142857142857143,inf,inf,inf,0.0,35,0.0,0,0.0,,inf,,144.0,97,4.0,94,1.4845360824742269,inf,inf,inf,10265.0,97,845.0,69,105.82474226804123,inf,inf,inf,7944.33333332,97,845.0,64,81.90034364247423,inf,inf,inf,0.0,97,0.0,0,0.0,,inf,,0,118,0,0,0.0,,inf,,200.0,35,100.0,2,5.714285714285714,inf,inf,inf,270.0,97,6.0,97,2.783505154639175,inf,inf,inf,8100.000000000001,False,False,False,google,0,0,0,0,0,35,0,97,0,4,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.73803e+19,2,60,1,2,0.03333333333333333,1.0,30.0,1.0,76.0,19,10.0,19,4.0,38.0,9.5,9.5,37,60,3,26,0.6166666666666667,18.5,30.0,13.0,1184.0,19,1184.0,1,62.31578947368421,592.0,9.5,0.5,1.0,19,1.0,1,0.05263157894736842,0.5,9.5,0.5,0.0,19,0.0,0,0.0,0.0,9.5,0.0,37.0,31,3.0,31,1.1935483870967742,18.5,15.5,15.5,2936.0,31,372.0,31,94.70967741935483,1468.0,15.5,15.5,2802.66666666,31,372.0,31,90.40860215032258,1401.33333333,15.5,15.5,0.0,31,0.0,0,0.0,0.0,15.5,0.0,2,60,1,2,0.03333333333333333,1.0,30.0,1.0,0.0,19,0.0,0,0.0,0.0,9.5,0.0,89.0,31,7.0,29,2.870967741935484,44.5,15.5,14.5,0.0,False,False,False,google,0,0,0,0,0,19,0,31,0,17,16,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
1.74064e+19,8,64,1,8,0.125,inf,inf,inf,65.0,12,15.0,12,5.416666666666667,inf,inf,inf,70,64,4,48,1.09375,inf,inf,inf,568.0,12,250.0,3,47.333333333333336,inf,inf,inf,3.0,12,1.0,3,0.25,inf,inf,inf,0.0,12,0.0,0,0.0,,inf,,42.0,22,5.0,22,1.9090909090909092,inf,inf,inf,1138.0,22,110.0,22,51.72727272727273,inf,inf,inf,962.5,22,110.0,22,43.75,inf,inf,inf,0.0,22,0.0,0,0.0,,inf,,0,64,0,0,0.0,,inf,,0.0,12,0.0,0,0.0,,inf,,88.0,22,10.0,22,4.0,inf,inf,inf,33.00000000000001,False,False,False,google,0,0,0,0,0,9,0,22,0,16,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.74102e+19,4,52,1,4,0.07692307692307693,4.0,52.0,4.0,99.0,21,11.0,21,4.714285714285714,99.0,21.0,21.0,36,52,2,24,0.6923076923076923,36.0,52.0,24.0,786.0,21,786.0,1,37.42857142857143,786.0,21.0,1.0,1.0,21,1.0,1,0.047619047619047616,1.0,21.0,1.0,0.0,21,0.0,0,0.0,0.0,21.0,0.0,49.0,32,3.0,32,1.53125,49.0,32.0,32.0,2784.0,32,193.0,30,87.0,2784.0,32.0,30.0,1899.5,32,193.0,30,59.359375,1899.5,32.0,30.0,0.0,32,0.0,0,0.0,0.0,32.0,0.0,1,52,1,1,0.019230769230769232,1.0,52.0,1.0,0.0,21,0.0,0,0.0,0.0,21.0,0.0,98.0,32,8.0,30,3.0625,98.0,32.0,30.0,921.0,False,False,False,direct,0,0,0,0,0,0,0,32,0,16,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.7416e+19,1,13,1,1,0.07692307692307693,inf,inf,inf,22.0,3,13.0,3,7.333333333333333,inf,inf,inf,8,13,3,6,0.6153846153846154,inf,inf,inf,190.0,3,190.0,1,63.333333333333336,inf,inf,inf,1.0,3,1.0,1,0.3333333333333333,inf,inf,inf,1.0,3,1.0,1,0.3333333333333333,inf,inf,inf,0.0,0,,0,,,,,0.0,0,,0,,,,,0.0,0,,0,,,,,0.0,0,,0,,,,,1,13,1,1,0.07692307692307693,inf,inf,inf,0.0,3,0.0,0,0.0,,inf,,0.0,0,,0,,,,,0.0,False,False,False,google,0,0,0,0,0,3,0,0,0,0,2,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.7434e+19,2,47,1,2,0.0425531914893617,1.0,23.5,1.0,61.0,7,29.0,7,8.714285714285714,30.5,3.5,3.5,63,47,6,38,1.3404255319148937,31.5,23.5,19.0,467.0,7,467.0,1,66.71428571428571,233.5,3.5,0.5,1.0,7,1.0,1,0.14285714285714285,0.5,3.5,0.5,1.0,7,1.0,1,0.14285714285714285,0.5,3.5,0.5,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,2,47,1,2,0.0425531914893617,1.0,23.5,1.0,0.0,7,0.0,0,0.0,0.0,3.5,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,False,False,False,google,0,0,0,0,0,7,0,0,0,4,7,2,10,2,0,10,2,2,0,0,0,0,0,0,0,0,0,0,0
1.74342e+19,12,224,1,12,0.05357142857142857,12.0,224.0,12.0,406.0,51,23.0,51,7.96078431372549,406.0,51.0,51.0,180,224,8,111,0.8035714285714286,180.0,224.0,111.0,1987.0,51,1083.0,6,38.96078431372549,1987.0,51.0,6.0,3.0,51,1.0,3,0.058823529411764705,3.0,51.0,3.0,1.0,51,1.0,1,0.0196078431372549,1.0,51.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,224,1,1,0.004464285714285714,1.0,224.0,1.0,100.0,51,100.0,1,1.9607843137254901,100.0,51.0,1.0,0.0,0,,0,,0.0,0.0,0.0,1444.0,False,False,False,google,0,0,0,0,0,43,0,0,0,35,51,7,71,18,5,8,1,1,0,0,0,0,0,0,0,0,0,0,0
1.74366e+19,16,175,1,16,0.09142857142857143,16.0,175.0,16.0,556.0,83,15.0,83,6.698795180722891,556.0,83.0,83.0,158,175,8,105,0.9028571428571428,158.0,175.0,105.0,2875.0,83,870.0,9,34.63855421686747,2875.0,83.0,9.0,10.0,83,1.0,10,0.12048192771084337,10.0,83.0,10.0,0.0,83,0.0,0,0.0,0.0,83.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,175,1,1,0.005714285714285714,1.0,175.0,1.0,100.0,83,100.0,1,1.2048192771084338,100.0,83.0,1.0,0.0,0,,0,,0.0,0.0,0.0,377280.0,False,False,False,client,0,0,0,0,0,0,0,0,0,5,73,5,44,0,0,12,1,0,0,1,0,0,0,0,0,0,0,0,0
1.74414e+19,6,77,1,6,0.07792207792207792,inf,inf,inf,197.0,42,9.0,42,4.690476190476191,inf,inf,inf,52,77,3,38,0.6753246753246753,inf,inf,inf,1604.0,42,884.0,4,38.19047619047619,inf,inf,inf,12.0,42,1.0,12,0.2857142857142857,inf,inf,inf,1.0,42,1.0,1,0.023809523809523808,inf,inf,inf,39.0,40,2.0,30,0.975,inf,inf,inf,2353.0,40,537.0,29,58.825,inf,inf,inf,2332.0,40,537.0,23,58.3,inf,inf,inf,0.0,4,0.0,0,0.0,,inf,,3,77,1,3,0.03896103896103896,inf,inf,inf,100.0,42,100.0,1,2.380952380952381,inf,inf,inf,153.0,40,9.0,40,3.825,inf,inf,inf,374398.0,False,False,True,chat_media,0,0,0,0,0,0,0,40,0,6,15,0,31,10,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
1.746e+19,2,26,1,2,0.07692307692307693,2.0,26.0,2.0,29.0,6,8.0,6,4.833333333333333,29.0,6.0,6.0,30,26,4,21,1.1538461538461537,30.0,26.0,21.0,495.0,6,495.0,1,82.5,495.0,6.0,1.0,1.0,6,1.0,1,0.16666666666666666,1.0,6.0,1.0,0.0,6,0.0,0,0.0,0.0,6.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,26,1,1,0.038461538461538464,1.0,26.0,1.0,0.0,6,0.0,0,0.0,0.0,6.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,False,False,False,google,0,0,0,0,0,6,0,0,0,6,9,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1.74665e+19,15,523,1,15,0.028680688336520075,5.0,174.33333333333334,5.0,496.0,59,37.0,59,8.40677966101695,165.33333333333334,19.666666666666668,19.666666666666668,592,523,13,388,1.1319311663479923,197.33333333333334,174.33333333333334,129.33333333333334,7117.0,59,1724.0,11,120.62711864406779,2372.3333333333335,19.666666666666668,3.6666666666666665,4.0,59,1.0,4,0.06779661016949153,1.3333333333333333,19.666666666666668,1.3333333333333333,3.0,59,1.0,3,0.05084745762711865,1.0,19.666666666666668,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,4,523,1,4,0.0076481835564053535,1.3333333333333333,174.33333333333334,1.3333333333333333,0.0,59,0.0,0,0.0,0.0,19.666666666666668,0.0,0.0,0,,0,,0.0,0.0,0.0,378720.0,False,False,False,google,0,0,0,0,0,59,0,0,0,54,152,14,135,39,19,34,4,4,0,0,0,0,0,0,0,0,0,0,0
1.74849e+19,1,25,1,1,0.04,inf,inf,inf,36.0,5,13.0,5,7.2,inf,inf,inf,27,25,5,18,1.08,inf,inf,inf,239.0,5,239.0,1,47.8,inf,inf,inf,1.0,5,1.0,1,0.2,inf,inf,inf,1.0,5,1.0,1,0.2,inf,inf,inf,6.0,5,3.0,3,1.2,inf,inf,inf,239.0,5,158.0,2,47.8,inf,inf,inf,106.0,5,79.0,2,21.2,inf,inf,inf,0.0,0,,0,,,,,2,25,1,2,0.08,inf,inf,inf,0.0,5,0.0,0,0.0,,inf,,30.0,5,10.0,5,6.0,inf,inf,inf,0.0,False,False,False,chat_media,0,0,0,0,0,0,0,5,0,2,4,0,7,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1.74934e+19,6,142,1,6,0.04225352112676056,inf,inf,inf,309.0,45,20.0,45,6.866666666666666,inf,inf,inf,131,142,7,75,0.9225352112676056,inf,inf,inf,1049.0,45,695.0,4,23.31111111111111,inf,inf,inf,2.0,45,1.0,2,0.044444444444444446,inf,inf,inf,0.0,45,0.0,0,0.0,,inf,,102.0,54,5.0,54,1.8888888888888888,inf,inf,inf,2906.0,54,292.0,51,53.81481481481482,inf,inf,inf,1569.53333333,54,146.0,46,29.065432098703702,inf,inf,inf,1.0,54,1.0,1,0.018518518518518517,inf,inf,inf,0,142,0,0,0.0,,inf,,0.0,45,0.0,0,0.0,,inf,,264.0,54,17.0,54,4.888888888888889,inf,inf,inf,18181.0,False,False,False,google,0,0,0,0,0,39,0,54,0,32,36,8,28,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75042e+19,6,90,1,6,0.06666666666666667,6.0,90.0,6.0,129.0,21,13.0,21,6.142857142857143,129.0,21.0,21.0,115,90,8,67,1.2777777777777777,115.0,90.0,67.0,742.0,21,364.0,4,35.333333333333336,742.0,21.0,4.0,2.0,21,1.0,2,0.09523809523809523,2.0,21.0,2.0,1.0,21,1.0,1,0.047619047619047616,1.0,21.0,1.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1,90,1,1,0.011111111111111112,1.0,90.0,1.0,0.0,21,0.0,0,0.0,0.0,21.0,0.0,0.0,0,,0,,0.0,0.0,0.0,1444.0,False,False,False,google,0,0,0,0,0,16,0,0,0,8,13,3,25,12,0,9,1,1,0,0,0,0,1,0,0,0,0,0,0
